user_id,event_name,event_time,device_type,country,session_duration,event_date,event_day,event_step
5618,purchase,2024-01-19,Web,India,1408.0,2024-01-19,Friday,8
16500,add_to_cart,2024-06-20,Web,UK,196.0,2024-06-20,Thursday,6
18671,purchase,2024-04-22,Web,USA,1289.0,2024-04-22,Monday,8
8658,signup,2024-02-18,Android,unknown,1374.0,2024-02-18,Sunday,2
10559,login,2024-02-16,Web,USA,270.0,2024-02-16,Friday,3
9290,purchase,2024-05-21,Android,unknown,1079.0,2024-05-21,Tuesday,8
15808,search,2024-02-22,unknown,USA,1334.0,2024-02-22,Thursday,4
2046,signup,2024-03-21,Android,India,778.0,2024-03-21,Thursday,2
15956,search,2024-03-05,iOS,India,1766.0,2024-03-05,Tuesday,4
6382,checkout,2024-05-05,Web,unknown,681.0,2024-05-05,Sunday,7
16007,app_open,2024-05-26,Android,UK,1056.0,2024-05-26,Sunday,1
3169,login,2024-01-19,Web,UK,376.0,2024-01-19,Friday,3
6419,app_open,2024-06-03,Android,USA,582.0,2024-06-03,Monday,1
1562,signup,2024-04-02,Android,USA,700.0,2024-04-02,Tuesday,2
7460,view_product,2024-01-28,Android,India,1638.0,2024-01-28,Sunday,5
6938,app_open,2024-03-12,Android,USA,480.0,2024-03-12,Tuesday,1
9211,purchase,2024-06-19,iOS,India,689.0,2024-06-19,Wednesday,8
10515,signup,2024-04-01,unknown,UK,772.0,2024-04-01,Monday,2
4541,purchase,2024-06-18,iOS,India,1040.0,2024-06-18,Tuesday,8
4157,signup,2024-01-21,iOS,unknown,1216.0,2024-01-21,Sunday,2
12932,search,2024-05-08,iOS,UK,385.0,2024-05-08,Wednesday,4
7548,app_open,2024-02-11,Android,unknown,1292.0,2024-02-11,Sunday,1
7836,login,2024-03-22,Web,India,650.0,2024-03-22,Friday,3
8177,app_open,2024-03-07,Android,India,609.0,2024-03-07,Thursday,1
2314,search,2024-01-25,Web,India,1538.0,2024-01-25,Thursday,4
19810,signup,2024-06-21,Web,India,1084.0,2024-06-21,Friday,2
18323,login,2024-05-05,Android,UK,1251.0,2024-05-05,Sunday,3
9429,view_product,2024-05-21,Web,India,1289.0,2024-05-21,Tuesday,5
9376,add_to_cart,2024-03-30,unknown,USA,699.0,2024-03-30,Saturday,6
19214,purchase,2024-02-12,iOS,USA,1436.0,2024-02-12,Monday,8
8887,login,2024-02-03,iOS,UK,1564.0,2024-02-03,Saturday,3
2785,add_to_cart,2024-02-17,iOS,USA,728.0,2024-02-17,Saturday,6
10640,checkout,2024-04-27,Web,India,389.0,2024-04-27,Saturday,7
9029,app_open,2024-06-28,iOS,USA,1605.0,2024-06-28,Friday,1
8490,login,2024-03-12,iOS,India,899.0,2024-03-12,Tuesday,3
5577,checkout,2024-06-18,iOS,India,376.0,2024-06-18,Tuesday,7
15936,app_open,2024-01-05,Android,UK,799.0,2024-01-05,Friday,1
18765,purchase,2024-05-08,Android,USA,850.0,2024-05-08,Wednesday,8
1361,login,2024-02-01,iOS,Germany,1087.0,2024-02-01,Thursday,3
18443,app_open,2024-03-25,iOS,USA,609.0,2024-03-25,Monday,1
6865,add_to_cart,2024-04-16,Android,India,853.0,2024-04-16,Tuesday,6
4141,signup,2024-04-01,Web,USA,544.0,2024-04-01,Monday,2
14242,signup,2024-04-28,iOS,USA,521.0,2024-04-28,Sunday,2
17676,purchase,2024-03-04,Web,USA,1178.0,2024-03-04,Monday,8
7030,app_open,2024-01-14,iOS,Germany,235.0,2024-01-14,Sunday,1
6405,app_open,2024-03-04,iOS,UK,86.0,2024-03-04,Monday,1
17743,view_product,2024-03-29,Android,USA,149.0,2024-03-29,Friday,5
2609,app_open,2024-02-17,Android,UK,888.0,2024-02-17,Saturday,1
11763,search,2024-04-19,Android,India,1780.0,2024-04-19,Friday,4
2360,purchase,2024-01-04,Web,USA,936.0,2024-01-04,Thursday,8
1623,add_to_cart,2024-01-28,iOS,India,96.0,2024-01-28,Sunday,6
2565,app_open,2024-05-11,unknown,UK,1271.0,2024-05-11,Saturday,1
2920,signup,2024-03-21,Web,USA,740.0,2024-03-21,Thursday,2
18895,login,2024-02-12,Android,UK,1111.0,2024-02-12,Monday,3
17148,checkout,2024-03-13,Web,India,895.0,2024-03-13,Wednesday,7
9766,signup,2024-05-31,Web,unknown,597.0,2024-05-31,Friday,2
3001,search,2024-04-16,unknown,USA,1500.0,2024-04-16,Tuesday,4
1396,login,2024-04-15,Web,USA,1293.0,2024-04-15,Monday,3
11900,signup,2024-06-18,iOS,unknown,1465.0,2024-06-18,Tuesday,2
5497,app_open,2024-06-28,iOS,India,1447.0,2024-06-28,Friday,1
2511,add_to_cart,2024-02-01,iOS,India,88.0,2024-02-01,Thursday,6
11285,app_open,2024-01-09,unknown,Germany,920.0,2024-01-09,Tuesday,1
13441,login,2024-05-26,Android,UK,1434.0,2024-05-26,Sunday,3
3692,add_to_cart,2024-06-16,iOS,UK,501.0,2024-06-16,Sunday,6
15622,view_product,2024-02-18,iOS,Germany,525.0,2024-02-18,Sunday,5
3032,search,2024-01-08,Android,unknown,1228.0,2024-01-08,Monday,4
7988,signup,2024-04-25,Android,USA,1387.0,2024-04-25,Thursday,2
10546,purchase,2024-06-10,iOS,India,1324.0,2024-06-10,Monday,8
8639,signup,2024-06-05,iOS,India,1172.0,2024-06-05,Wednesday,2
16993,search,2024-04-12,Android,Germany,186.0,2024-04-12,Friday,4
12927,signup,2024-02-21,Android,India,630.0,2024-02-21,Wednesday,2
5252,purchase,2024-02-13,Web,USA,1334.0,2024-02-13,Tuesday,8
12931,login,2024-02-20,iOS,India,1115.0,2024-02-20,Tuesday,3
5709,view_product,2024-05-29,Android,UK,1657.0,2024-05-29,Wednesday,5
11668,login,2024-04-06,Android,UK,927.0,2024-04-06,Saturday,3
19292,purchase,2024-06-14,Web,Germany,1587.0,2024-06-14,Friday,8
6077,view_product,2024-02-07,iOS,USA,1184.0,2024-02-07,Wednesday,5
2275,purchase,2024-06-07,iOS,India,350.0,2024-06-07,Friday,8
1058,add_to_cart,2024-05-10,iOS,USA,832.0,2024-05-10,Friday,6
18000,purchase,2024-06-06,Android,UK,886.0,2024-06-06,Thursday,8
15092,checkout,2024-04-13,Web,India,1027.0,2024-04-13,Saturday,7
4671,app_open,2024-04-14,Android,India,1005.0,2024-04-14,Sunday,1
19095,purchase,2024-02-09,Web,unknown,58.0,2024-02-09,Friday,8
2342,view_product,2024-06-10,iOS,India,1783.0,2024-06-10,Monday,5
5752,checkout,2024-03-03,unknown,unknown,940.0,2024-03-03,Sunday,7
5932,view_product,2024-02-15,iOS,UK,1529.0,2024-02-15,Thursday,5
2023,view_product,2024-06-22,unknown,USA,444.0,2024-06-22,Saturday,5
7965,signup,2024-04-25,iOS,India,1637.0,2024-04-25,Thursday,2
18117,view_product,2024-01-04,Android,USA,424.0,2024-01-04,Thursday,5
9589,search,2024-03-07,iOS,Germany,1560.0,2024-03-07,Thursday,4
10160,app_open,2024-03-12,Android,UK,208.0,2024-03-12,Tuesday,1
1461,checkout,2024-01-26,iOS,USA,1073.0,2024-01-26,Friday,7
18145,app_open,2024-04-11,Web,USA,514.0,2024-04-11,Thursday,1
11389,signup,2024-02-23,Android,UK,1534.0,2024-02-23,Friday,2
1592,login,2024-05-30,Android,India,1235.0,2024-05-30,Thursday,3
6696,search,2024-01-20,Web,UK,1211.0,2024-01-20,Saturday,4
19731,login,2024-02-19,Android,UK,1067.0,2024-02-19,Monday,3
18830,view_product,2024-02-09,Web,UK,328.0,2024-02-09,Friday,5
2442,login,2024-05-13,iOS,UK,784.0,2024-05-13,Monday,3
3806,purchase,2024-05-14,iOS,UK,20.0,2024-05-14,Tuesday,8
16220,search,2024-05-19,iOS,USA,1585.0,2024-05-19,Sunday,4
4325,checkout,2024-05-01,unknown,Germany,1186.0,2024-05-01,Wednesday,7
7647,checkout,2024-03-30,iOS,USA,343.0,2024-03-30,Saturday,7
18720,signup,2024-06-12,Android,USA,1717.0,2024-06-12,Wednesday,2
9993,purchase,2024-01-27,iOS,India,1759.0,2024-01-27,Saturday,8
9072,signup,2024-06-26,Android,India,428.0,2024-06-26,Wednesday,2
16153,view_product,2024-02-09,Web,UK,1236.0,2024-02-09,Friday,5
11549,purchase,2024-03-29,Android,India,1646.0,2024-03-29,Friday,8
12449,search,2024-04-11,Android,Germany,1754.0,2024-04-11,Thursday,4
12487,signup,2024-01-19,unknown,Germany,1766.0,2024-01-19,Friday,2
8589,view_product,2024-02-20,iOS,UK,407.0,2024-02-20,Tuesday,5
9787,login,2024-01-19,Android,India,1245.0,2024-01-19,Friday,3
3047,search,2024-01-17,iOS,India,737.0,2024-01-17,Wednesday,4
9218,signup,2024-03-07,Android,India,660.0,2024-03-07,Thursday,2
3428,search,2024-03-29,Web,unknown,383.0,2024-03-29,Friday,4
6439,signup,2024-06-01,Android,USA,44.0,2024-06-01,Saturday,2
1130,add_to_cart,2024-03-12,Android,USA,381.0,2024-03-12,Tuesday,6
3332,signup,2024-03-03,iOS,unknown,1103.0,2024-03-03,Sunday,2
1736,search,2024-03-11,iOS,India,1332.0,2024-03-11,Monday,4
4847,checkout,2024-04-21,iOS,UK,1653.0,2024-04-21,Sunday,7
18682,checkout,2024-01-24,iOS,Germany,1693.0,2024-01-24,Wednesday,7
18475,signup,2024-01-25,iOS,UK,458.0,2024-01-25,Thursday,2
1232,checkout,2024-06-01,iOS,Germany,1213.0,2024-06-01,Saturday,7
17605,login,2024-05-23,unknown,USA,784.0,2024-05-23,Thursday,3
6755,purchase,2024-01-06,iOS,unknown,1021.0,2024-01-06,Saturday,8
1935,checkout,2024-04-15,iOS,Germany,36.0,2024-04-15,Monday,7
6733,view_product,2024-01-02,Android,UK,823.0,2024-01-02,Tuesday,5
8567,add_to_cart,2024-04-11,Android,unknown,1370.0,2024-04-11,Thursday,6
2343,app_open,2024-03-20,Web,Germany,966.0,2024-03-20,Wednesday,1
11503,search,2024-01-31,unknown,Germany,1042.0,2024-01-31,Wednesday,4
1364,search,2024-04-15,iOS,India,632.0,2024-04-15,Monday,4
14700,view_product,2024-02-02,unknown,USA,240.0,2024-02-02,Friday,5
11981,purchase,2024-04-26,Android,USA,638.0,2024-04-26,Friday,8
10442,login,2024-04-02,unknown,India,567.0,2024-04-02,Tuesday,3
9647,app_open,2024-06-12,iOS,UK,1711.0,2024-06-12,Wednesday,1
14616,login,2024-05-30,Android,UK,338.0,2024-05-30,Thursday,3
15840,checkout,2024-04-25,Android,USA,874.0,2024-04-25,Thursday,7
13615,search,2024-02-12,unknown,USA,462.0,2024-02-12,Monday,4
12924,purchase,2024-05-02,Android,Germany,1383.0,2024-05-02,Thursday,8
10010,app_open,2024-03-02,Android,UK,912.0,2024-03-02,Saturday,1
18119,purchase,2024-02-04,Android,India,628.0,2024-02-04,Sunday,8
15796,signup,2024-01-18,iOS,unknown,438.0,2024-01-18,Thursday,2
18851,purchase,2024-02-04,Android,Germany,1783.0,2024-02-04,Sunday,8
4514,add_to_cart,2024-04-28,Web,UK,1623.0,2024-04-28,Sunday,6
16586,search,2024-02-10,Web,unknown,60.0,2024-02-10,Saturday,4
16886,purchase,2024-05-22,iOS,Germany,1351.0,2024-05-22,Wednesday,8
9156,login,2024-01-02,Web,UK,1796.0,2024-01-02,Tuesday,3
2714,view_product,2024-04-06,Web,Germany,364.0,2024-04-06,Saturday,5
1515,signup,2024-05-29,iOS,India,144.0,2024-05-29,Wednesday,2
15753,app_open,2024-05-28,Android,USA,1341.0,2024-05-28,Tuesday,1
6220,purchase,2024-06-08,Web,USA,46.0,2024-06-08,Saturday,8
10620,search,2024-04-26,Android,USA,1102.0,2024-04-26,Friday,4
6249,purchase,2024-01-08,Android,Germany,869.0,2024-01-08,Monday,8
12782,view_product,2024-04-25,Android,USA,298.0,2024-04-25,Thursday,5
9010,view_product,2024-01-29,Android,India,183.0,2024-01-29,Monday,5
13322,checkout,2024-02-22,Android,India,1583.0,2024-02-22,Thursday,7
7142,login,2024-03-20,Android,USA,1027.0,2024-03-20,Wednesday,3
12665,checkout,2024-01-02,Android,India,755.0,2024-01-02,Tuesday,7
6878,add_to_cart,2024-05-30,iOS,India,1794.0,2024-05-30,Thursday,6
11807,view_product,2024-01-19,iOS,USA,574.0,2024-01-19,Friday,5
6071,login,2024-06-27,Web,USA,1624.0,2024-06-27,Thursday,3
6942,app_open,2024-06-14,unknown,USA,637.0,2024-06-14,Friday,1
10468,search,2024-05-06,Android,India,914.0,2024-05-06,Monday,4
18895,app_open,2024-03-03,unknown,India,469.0,2024-03-03,Sunday,1
5659,checkout,2024-06-04,iOS,USA,1505.0,2024-06-04,Tuesday,7
3962,add_to_cart,2024-03-15,Web,Germany,1230.0,2024-03-15,Friday,6
10086,login,2024-01-11,Android,USA,95.0,2024-01-11,Thursday,3
13627,app_open,2024-02-10,Android,USA,172.0,2024-02-10,Saturday,1
3410,search,2024-06-24,iOS,USA,760.0,2024-06-24,Monday,4
17563,search,2024-04-16,iOS,Germany,895.0,2024-04-16,Tuesday,4
1588,view_product,2024-04-24,iOS,UK,667.0,2024-04-24,Wednesday,5
19429,add_to_cart,2024-01-25,Android,UK,636.0,2024-01-25,Thursday,6
4225,login,2024-06-25,iOS,unknown,553.0,2024-06-25,Tuesday,3
12228,app_open,2024-02-06,Web,India,856.0,2024-02-06,Tuesday,1
5764,view_product,2024-05-28,Android,USA,360.0,2024-05-28,Tuesday,5
8087,view_product,2024-01-12,iOS,India,726.0,2024-01-12,Friday,5
5464,app_open,2024-01-26,Android,unknown,1386.0,2024-01-26,Friday,1
3706,login,2024-02-09,Web,India,1498.0,2024-02-09,Friday,3
14389,login,2024-01-24,unknown,India,1183.0,2024-01-24,Wednesday,3
13158,checkout,2024-02-02,Web,India,1291.0,2024-02-02,Friday,7
8166,checkout,2024-05-11,Android,UK,795.0,2024-05-11,Saturday,7
13646,checkout,2024-05-05,unknown,India,1380.0,2024-05-05,Sunday,7
2640,add_to_cart,2024-02-18,Web,India,1270.0,2024-02-18,Sunday,6
19034,search,2024-03-19,Android,India,1012.0,2024-03-19,Tuesday,4
15367,purchase,2024-01-02,iOS,UK,1098.0,2024-01-02,Tuesday,8
9253,login,2024-04-22,iOS,UK,1166.0,2024-04-22,Monday,3
14408,purchase,2024-06-17,iOS,USA,1021.0,2024-06-17,Monday,8
12641,view_product,2024-03-29,iOS,India,402.0,2024-03-29,Friday,5
13739,search,2024-06-14,Android,Germany,1315.0,2024-06-14,Friday,4
4286,checkout,2024-04-05,Android,USA,433.0,2024-04-05,Friday,7
16443,signup,2024-06-27,unknown,India,1227.0,2024-06-27,Thursday,2
15741,search,2024-01-19,Web,USA,1787.0,2024-01-19,Friday,4
16341,view_product,2024-01-17,iOS,USA,1094.0,2024-01-17,Wednesday,5
2692,add_to_cart,2024-05-20,iOS,USA,924.0,2024-05-20,Monday,6
16848,purchase,2024-04-05,Android,UK,843.0,2024-04-05,Friday,8
17740,app_open,2024-01-17,Android,USA,696.0,2024-01-17,Wednesday,1
15466,app_open,2024-01-05,Android,India,618.0,2024-01-05,Friday,1
17979,checkout,2024-06-20,unknown,UK,495.0,2024-06-20,Thursday,7
19008,add_to_cart,2024-02-16,Web,India,552.0,2024-02-16,Friday,6
15260,purchase,2024-05-23,Android,USA,1445.0,2024-05-23,Thursday,8
16288,add_to_cart,2024-01-16,Web,USA,789.0,2024-01-16,Tuesday,6
5966,app_open,2024-06-11,Web,India,902.0,2024-06-11,Tuesday,1
12364,checkout,2024-03-29,Web,UK,1228.0,2024-03-29,Friday,7
11023,view_product,2024-06-20,Android,USA,1646.0,2024-06-20,Thursday,5
4953,purchase,2024-02-06,Android,USA,1384.0,2024-02-06,Tuesday,8
7230,add_to_cart,2024-03-22,Android,UK,886.0,2024-03-22,Friday,6
3570,purchase,2024-05-14,iOS,Germany,175.0,2024-05-14,Tuesday,8
17476,search,2024-04-08,unknown,India,813.0,2024-04-08,Monday,4
11392,app_open,2024-03-02,Android,USA,868.0,2024-03-02,Saturday,1
13641,purchase,2024-06-24,iOS,India,1132.0,2024-06-24,Monday,8
8741,purchase,2024-01-13,Android,India,1611.0,2024-01-13,Saturday,8
2896,purchase,2024-06-06,Web,USA,325.0,2024-06-06,Thursday,8
3964,login,2024-04-20,iOS,USA,1025.0,2024-04-20,Saturday,3
10302,purchase,2024-03-26,Android,India,260.0,2024-03-26,Tuesday,8
7354,signup,2024-06-08,Android,India,1077.0,2024-06-08,Saturday,2
13002,app_open,2024-03-11,iOS,UK,478.0,2024-03-11,Monday,1
3918,checkout,2024-01-01,iOS,Germany,1159.0,2024-01-01,Monday,7
14387,add_to_cart,2024-03-04,unknown,unknown,1080.0,2024-03-04,Monday,6
19842,checkout,2024-02-10,iOS,India,1702.0,2024-02-10,Saturday,7
15339,purchase,2024-06-24,Android,unknown,409.0,2024-06-24,Monday,8
18490,app_open,2024-02-05,Web,UK,796.0,2024-02-05,Monday,1
9622,signup,2024-01-14,Web,India,1179.0,2024-01-14,Sunday,2
11651,login,2024-03-27,Android,India,1468.0,2024-03-27,Wednesday,3
7112,signup,2024-01-28,Web,USA,628.0,2024-01-28,Sunday,2
3082,app_open,2024-01-19,Android,USA,1663.0,2024-01-19,Friday,1
14553,app_open,2024-05-30,iOS,unknown,752.0,2024-05-30,Thursday,1
4727,search,2024-04-07,iOS,unknown,874.0,2024-04-07,Sunday,4
6003,checkout,2024-04-20,Web,USA,267.0,2024-04-20,Saturday,7
3858,add_to_cart,2024-02-15,Android,USA,1508.0,2024-02-15,Thursday,6
9475,view_product,2024-02-26,Android,UK,1341.0,2024-02-26,Monday,5
1726,search,2024-01-13,iOS,India,425.0,2024-01-13,Saturday,4
19165,checkout,2024-04-07,iOS,India,199.0,2024-04-07,Sunday,7
17720,search,2024-01-06,unknown,UK,1647.0,2024-01-06,Saturday,4
7083,purchase,2024-03-08,Android,USA,1065.0,2024-03-08,Friday,8
19298,purchase,2024-04-13,iOS,India,1254.0,2024-04-13,Saturday,8
9758,purchase,2024-04-24,Web,Germany,318.0,2024-04-24,Wednesday,8
7226,search,2024-03-04,iOS,USA,1355.0,2024-03-04,Monday,4
14987,purchase,2024-02-13,unknown,UK,506.0,2024-02-13,Tuesday,8
11557,search,2024-04-08,Android,unknown,1108.0,2024-04-08,Monday,4
5970,search,2024-03-28,Android,unknown,360.0,2024-03-28,Thursday,4
7822,purchase,2024-06-24,iOS,India,1399.0,2024-06-24,Monday,8
19035,login,2024-03-31,iOS,UK,1255.0,2024-03-31,Sunday,3
18704,checkout,2024-04-22,iOS,UK,1297.0,2024-04-22,Monday,7
2790,purchase,2024-04-10,Web,Germany,1541.0,2024-04-10,Wednesday,8
3881,add_to_cart,2024-04-30,Android,unknown,1141.0,2024-04-30,Tuesday,6
18338,view_product,2024-02-14,Android,UK,547.0,2024-02-14,Wednesday,5
6543,view_product,2024-02-10,Android,USA,304.0,2024-02-10,Saturday,5
8130,add_to_cart,2024-03-16,iOS,USA,482.0,2024-03-16,Saturday,6
19450,view_product,2024-02-22,Web,UK,1558.0,2024-02-22,Thursday,5
15134,login,2024-01-29,Android,USA,570.0,2024-01-29,Monday,3
3861,purchase,2024-05-09,Android,India,1238.0,2024-05-09,Thursday,8
15339,login,2024-04-18,Web,India,1240.0,2024-04-18,Thursday,3
9254,add_to_cart,2024-02-09,Android,India,362.0,2024-02-09,Friday,6
10205,login,2024-05-07,Android,India,837.0,2024-05-07,Tuesday,3
7133,app_open,2024-05-10,iOS,USA,804.0,2024-05-10,Friday,1
19373,view_product,2024-02-03,iOS,India,337.0,2024-02-03,Saturday,5
19188,signup,2024-01-10,Web,USA,1263.0,2024-01-10,Wednesday,2
4325,search,2024-04-21,Web,unknown,275.0,2024-04-21,Sunday,4
4698,checkout,2024-02-15,Android,USA,1435.0,2024-02-15,Thursday,7
6973,app_open,2024-04-17,Android,USA,989.0,2024-04-17,Wednesday,1
7210,app_open,2024-04-20,Android,India,1154.0,2024-04-20,Saturday,1
18261,search,2024-06-17,Android,unknown,1732.0,2024-06-17,Monday,4
4357,app_open,2024-01-23,unknown,Germany,1512.0,2024-01-23,Tuesday,1
17515,login,2024-02-02,Android,USA,1748.0,2024-02-02,Friday,3
6167,app_open,2024-03-24,Android,USA,330.0,2024-03-24,Sunday,1
16914,checkout,2024-02-23,iOS,unknown,796.0,2024-02-23,Friday,7
8084,view_product,2024-03-26,iOS,USA,1417.0,2024-03-26,Tuesday,5
1992,checkout,2024-04-21,unknown,India,1548.0,2024-04-21,Sunday,7
6772,view_product,2024-05-28,iOS,USA,1453.0,2024-05-28,Tuesday,5
18454,checkout,2024-05-14,Android,USA,1468.0,2024-05-14,Tuesday,7
3596,add_to_cart,2024-01-01,iOS,USA,1084.0,2024-01-01,Monday,6
17029,add_to_cart,2024-02-08,Web,unknown,414.0,2024-02-08,Thursday,6
3949,signup,2024-03-20,Android,UK,807.0,2024-03-20,Wednesday,2
6590,view_product,2024-02-28,Android,UK,381.0,2024-02-28,Wednesday,5
8237,purchase,2024-06-07,Web,UK,1092.0,2024-06-07,Friday,8
13629,search,2024-03-30,iOS,UK,1545.0,2024-03-30,Saturday,4
1065,checkout,2024-03-03,Web,unknown,1137.0,2024-03-03,Sunday,7
13894,search,2024-06-05,iOS,India,1402.0,2024-06-05,Wednesday,4
4764,view_product,2024-03-27,Web,USA,1376.0,2024-03-27,Wednesday,5
12333,login,2024-01-19,iOS,UK,1626.0,2024-01-19,Friday,3
12524,checkout,2024-01-02,Web,India,1793.0,2024-01-02,Tuesday,7
11771,view_product,2024-03-15,iOS,India,27.0,2024-03-15,Friday,5
2419,login,2024-05-01,iOS,USA,1681.0,2024-05-01,Wednesday,3
6477,purchase,2024-02-08,iOS,USA,1370.0,2024-02-08,Thursday,8
13645,add_to_cart,2024-03-21,Web,USA,273.0,2024-03-21,Thursday,6
2415,search,2024-02-19,Android,India,872.0,2024-02-19,Monday,4
9567,view_product,2024-06-10,Android,USA,1535.0,2024-06-10,Monday,5
6424,add_to_cart,2024-01-28,Android,India,80.0,2024-01-28,Sunday,6
7207,signup,2024-02-11,iOS,India,307.0,2024-02-11,Sunday,2
9369,search,2024-05-02,unknown,India,31.0,2024-05-02,Thursday,4
17618,signup,2024-01-17,Web,India,1343.0,2024-01-17,Wednesday,2
1761,purchase,2024-02-01,Web,India,588.0,2024-02-01,Thursday,8
4878,purchase,2024-03-27,Android,India,1777.0,2024-03-27,Wednesday,8
2282,search,2024-02-07,Android,UK,1689.0,2024-02-07,Wednesday,4
16826,app_open,2024-05-29,Web,unknown,1464.0,2024-05-29,Wednesday,1
18647,add_to_cart,2024-03-08,Web,India,1288.0,2024-03-08,Friday,6
4613,app_open,2024-04-30,unknown,USA,1796.0,2024-04-30,Tuesday,1
5446,app_open,2024-04-21,iOS,India,1088.0,2024-04-21,Sunday,1
5636,purchase,2024-06-20,iOS,India,1143.0,2024-06-20,Thursday,8
4383,signup,2024-05-05,Web,India,1108.0,2024-05-05,Sunday,2
19006,login,2024-01-29,unknown,UK,756.0,2024-01-29,Monday,3
8275,checkout,2024-03-06,Web,India,1465.0,2024-03-06,Wednesday,7
1029,search,2024-01-20,iOS,USA,1666.0,2024-01-20,Saturday,4
17692,purchase,2024-03-15,Web,India,524.0,2024-03-15,Friday,8
10701,app_open,2024-06-02,iOS,unknown,1443.0,2024-06-02,Sunday,1
19477,signup,2024-05-19,unknown,USA,849.0,2024-05-19,Sunday,2
17520,search,2024-06-02,iOS,Germany,976.0,2024-06-02,Sunday,4
18158,app_open,2024-03-14,Android,unknown,610.0,2024-03-14,Thursday,1
18982,checkout,2024-06-26,Web,USA,1437.0,2024-06-26,Wednesday,7
10646,app_open,2024-04-16,Android,India,768.0,2024-04-16,Tuesday,1
3603,app_open,2024-02-26,Web,unknown,823.0,2024-02-26,Monday,1
3480,purchase,2024-06-24,Android,India,69.0,2024-06-24,Monday,8
10038,purchase,2024-01-03,unknown,USA,646.0,2024-01-03,Wednesday,8
10421,checkout,2024-01-16,Web,USA,1687.0,2024-01-16,Tuesday,7
17330,signup,2024-05-02,Web,India,1505.0,2024-05-02,Thursday,2
3796,login,2024-05-26,iOS,USA,1665.0,2024-05-26,Sunday,3
2127,add_to_cart,2024-05-20,Android,UK,942.0,2024-05-20,Monday,6
7502,add_to_cart,2024-06-23,Android,USA,1262.0,2024-06-23,Sunday,6
14139,purchase,2024-03-09,Android,India,1613.0,2024-03-09,Saturday,8
16724,checkout,2024-02-01,Web,USA,1130.0,2024-02-01,Thursday,7
13842,app_open,2024-03-11,Web,unknown,1336.0,2024-03-11,Monday,1
11597,app_open,2024-03-14,Web,India,1033.0,2024-03-14,Thursday,1
2287,login,2024-05-15,Web,India,1373.0,2024-05-15,Wednesday,3
14664,add_to_cart,2024-01-17,iOS,unknown,769.0,2024-01-17,Wednesday,6
4929,login,2024-01-28,unknown,UK,1197.0,2024-01-28,Sunday,3
18771,purchase,2024-06-28,iOS,USA,666.0,2024-06-28,Friday,8
4263,view_product,2024-04-06,Android,USA,51.0,2024-04-06,Saturday,5
2927,app_open,2024-02-04,Web,USA,1098.0,2024-02-04,Sunday,1
11291,add_to_cart,2024-02-17,Web,USA,1343.0,2024-02-17,Saturday,6
19129,purchase,2024-03-16,Web,USA,1783.0,2024-03-16,Saturday,8
14590,checkout,2024-02-02,unknown,India,1489.0,2024-02-02,Friday,7
13675,search,2024-04-28,iOS,USA,1723.0,2024-04-28,Sunday,4
18609,view_product,2024-05-27,Web,India,124.0,2024-05-27,Monday,5
6971,search,2024-03-16,unknown,USA,1445.0,2024-03-16,Saturday,4
19450,login,2024-03-17,Web,India,608.0,2024-03-17,Sunday,3
15656,checkout,2024-02-03,Web,India,1484.0,2024-02-03,Saturday,7
9286,checkout,2024-02-01,iOS,USA,1743.0,2024-02-01,Thursday,7
1129,add_to_cart,2024-01-15,Android,Germany,160.0,2024-01-15,Monday,6
8272,view_product,2024-06-15,Web,USA,1040.0,2024-06-15,Saturday,5
8088,signup,2024-02-04,Android,UK,1774.0,2024-02-04,Sunday,2
4268,view_product,2024-04-14,Android,USA,1214.0,2024-04-14,Sunday,5
11499,view_product,2024-06-12,iOS,India,218.0,2024-06-12,Wednesday,5
1986,checkout,2024-03-06,Android,Germany,1175.0,2024-03-06,Wednesday,7
4110,login,2024-01-14,Web,Germany,560.0,2024-01-14,Sunday,3
3600,app_open,2024-02-14,unknown,USA,757.0,2024-02-14,Wednesday,1
16680,login,2024-04-06,Android,unknown,1281.0,2024-04-06,Saturday,3
3169,login,2024-01-19,Android,India,488.0,2024-01-19,Friday,3
19163,login,2024-01-21,iOS,India,755.0,2024-01-21,Sunday,3
18140,search,2024-05-02,Web,UK,1555.0,2024-05-02,Thursday,4
2167,add_to_cart,2024-06-15,unknown,UK,703.0,2024-06-15,Saturday,6
3594,purchase,2024-01-21,iOS,unknown,324.0,2024-01-21,Sunday,8
15735,purchase,2024-02-10,Android,Germany,1452.0,2024-02-10,Saturday,8
4104,signup,2024-03-18,Web,India,436.0,2024-03-18,Monday,2
8326,search,2024-02-25,Web,India,1116.0,2024-02-25,Sunday,4
1405,view_product,2024-02-27,iOS,India,481.0,2024-02-27,Tuesday,5
3411,checkout,2024-05-05,Web,India,392.0,2024-05-05,Sunday,7
12003,purchase,2024-01-30,Android,USA,1276.0,2024-01-30,Tuesday,8
13838,purchase,2024-05-09,iOS,India,1597.0,2024-05-09,Thursday,8
9322,login,2024-06-06,Web,UK,241.0,2024-06-06,Thursday,3
12247,checkout,2024-05-18,Android,unknown,913.0,2024-05-18,Saturday,7
11509,add_to_cart,2024-05-10,iOS,India,825.0,2024-05-10,Friday,6
6800,app_open,2024-01-22,Android,unknown,622.0,2024-01-22,Monday,1
12143,login,2024-04-21,iOS,unknown,187.0,2024-04-21,Sunday,3
